,TRADEDATE,CASH_VALUE,STOCK_VALUE,TOTAL_ASSET,NAV
1144,2017-09-14,0.0,13948.94,13948.94,1.3949
1145,2017-09-15,0.0,13929.76,13929.76,1.393
1146,2017-09-18,0.0,13914.5,13914.5,1.3914
1147,2017-09-19,0.0,13871.76,13871.76,1.3872
1148,2017-09-20,0.0,13883.05,13883.05,1.3883
1149,2017-09-21,0.0,13849.29,13849.29,1.3849
1150,2017-09-22,0.0,13759.12,13759.12,1.3759
1151,2017-09-25,0.0,13650.6,13650.6,1.3651
1152,2017-09-26,0.0,13594.45,13594.45,1.3594
1153,2017-09-27,0.0,13606.7,13606.7,1.3607
1154,2017-09-28,0.0,13601.56,13601.56,1.3602
1155,2017-09-29,0.0,13676.1,13676.1,1.3676
1156,2017-10-09,0.0,13697.75,13697.75,1.3698
1157,2017-10-10,0.0,13746.73,13746.73,1.3747
1158,2017-10-11,0.0,13809.63,13809.63,1.381
1159,2017-10-12,0.0,13811.36,13811.36,1.3811
1160,2017-10-13,0.0,13788.59,13788.59,1.3789
1161,2017-10-16,0.0,13768.71,13768.71,1.3769
1162,2017-10-17,0.0,13782.86,13782.86,1.3783
1163,2017-10-18,0.0,13756.8,13756.8,1.3757
1164,2017-10-19,0.0,13669.41,13669.41,1.3669
1165,2017-10-20,0.0,13683.46,13683.46,1.3683
1166,2017-10-23,0.0,13676.95,13676.95,1.3677
1167,2017-10-24,0.0,13672.34,13672.34,1.3672
1168,2017-10-25,0.0,13694.07,13694.07,1.3694
1169,2017-10-26,0.0,13657.7,13657.7,1.3658
1170,2017-10-27,0.0,13661.38,13661.38,1.3661
1171,2017-10-30,0.0,13527.12,13527.12,1.3527
1172,2017-10-31,0.0,13489.27,13489.27,1.3489
1173,2017-11-01,0.0,13508.36,13508.36,1.3508
1174,2017-11-02,0.0,13459.78,13459.78,1.346
1175,2017-11-03,0.0,13428.15,13428.15,1.3428
1176,2017-11-06,0.0,13427.09,13427.09,1.3427
1177,2017-11-07,0.0,13431.74,13431.74,1.3432
1178,2017-11-08,0.0,13470.36,13470.36,1.347
1179,2017-11-09,0.0,13486.1,13486.1,1.3486
1180,2017-11-10,0.0,13541.61,13541.61,1.3542
1181,2017-11-13,0.0,13561.33,13561.33,1.3561
1182,2017-11-14,685.21,13479.42,14164.63,1.4165
1183,2017-11-15,685.21,13399.59,14084.8,1.4085
1184,2017-11-16,685.21,13378.5,14063.71,1.4064
1185,2017-11-17,685.21,13301.83,13987.04,1.3987
1186,2017-11-20,685.21,13182.24,13867.45,1.3867
1187,2017-11-21,685.21,13148.27,13833.48,1.3833
1188,2017-11-22,685.21,13121.47,13806.68,1.3807
1189,2017-11-23,685.21,13007.57,13692.78,1.3693
1190,2017-11-24,685.21,12952.83,13638.04,1.3638
1191,2017-11-27,685.21,12922.69,13607.9,1.3608
1192,2017-11-28,685.21,12886.17,13571.38,1.3571
1193,2017-11-29,685.21,12877.88,13563.09,1.3563
1194,2017-11-30,685.21,12828.38,13513.59,1.3514
1195,2017-12-01,685.21,12736.69,13421.9,1.3422
1196,2017-12-04,685.21,12638.53,13323.74,1.3324
1197,2017-12-05,685.21,12570.12,13255.33,1.3255
1198,2017-12-06,685.21,12574.58,13259.79,1.326
1199,2017-12-07,685.21,12642.63,13327.84,1.3328
1200,2017-12-08,0.0,12817.0,12817.0,1.2817
1201,2017-12-11,0.0,12955.74,12955.74,1.2956
1202,2017-12-12,0.0,12858.22,12858.22,1.2858
1203,2017-12-13,0.0,12890.19,12890.19,1.289
1204,2017-12-14,0.0,12866.76,12866.76,1.2867
1205,2017-12-15,0.0,12855.91,12855.91,1.2856
1206,2017-12-18,0.0,12820.52,12820.52,1.2821
1207,2017-12-19,0.0,12865.59,12865.59,1.2866
1208,2017-12-20,0.0,12774.3,12774.3,1.2774
1209,2017-12-21,0.0,12858.44,12858.44,1.2858
1210,2017-12-22,0.0,12944.17,12944.17,1.2944
1211,2017-12-25,0.0,12892.81,12892.81,1.2893
1212,2017-12-26,0.0,12890.18,12890.18,1.289
1213,2017-12-27,0.0,12736.79,12736.79,1.2737
1214,2017-12-28,0.0,12755.77,12755.77,1.2756
1215,2017-12-29,0.0,12817.3,12817.3,1.2817
1216,2018-01-02,0.0,12954.7,12954.7,1.2955
1217,2018-01-03,0.0,13129.42,13129.42,1.3129
1218,2018-01-04,0.0,13220.19,13220.19,1.322
1219,2018-01-05,0.0,13313.86,13313.86,1.3314
1220,2018-01-08,0.0,13295.99,13295.99,1.3296
1221,2018-01-09,0.0,13206.94,13206.94,1.3207
1222,2018-01-10,0.0,13143.7,13143.7,1.3144
1223,2018-01-11,0.0,13182.07,13182.07,1.3182
1224,2018-01-12,0.0,13158.07,13158.07,1.3158
1225,2018-01-15,0.0,12979.52,12979.52,1.298
1226,2018-01-16,0.0,12994.07,12994.07,1.2994
1227,2018-01-17,0.0,13016.3,13016.3,1.3016
1228,2018-01-18,0.0,13076.65,13076.65,1.3077
1229,2018-01-19,0.0,13139.67,13139.67,1.314
1230,2018-01-22,0.0,13291.68,13291.68,1.3292
1231,2018-01-23,0.0,13378.03,13378.03,1.3378
1232,2018-01-24,0.0,13517.4,13517.4,1.3517
1233,2018-01-25,0.0,13616.5,13616.5,1.3616
1234,2018-01-26,0.0,13565.64,13565.64,1.3566
1235,2018-01-29,0.0,13352.87,13352.87,1.3353
1236,2018-01-30,0.0,13288.66,13288.66,1.3289
1237,2018-01-31,0.0,13226.94,13226.94,1.3227
1238,2018-02-01,0.0,13032.17,13032.17,1.3032
1239,2018-02-02,0.0,13120.78,13120.78,1.3121
1240,2018-02-05,0.0,13185.75,13185.75,1.3186
1241,2018-02-06,0.0,13030.8,13030.8,1.3031
1242,2018-02-07,0.0,13023.76,13023.76,1.3024
1243,2018-02-08,0.0,13080.79,13080.79,1.3081
1244,2018-02-09,0.0,12889.79,12889.79,1.289
1245,2018-02-12,0.0,13093.93,13093.93,1.3094
1246,2018-02-13,0.0,13154.83,13154.83,1.3155
1247,2018-02-14,0.0,13175.46,13175.46,1.3175
1248,2018-02-22,0.0,13267.43,13267.43,1.3267
1249,2018-02-23,0.0,13261.08,13261.08,1.3261
1250,2018-02-26,0.0,13380.54,13380.54,1.3381
1251,2018-02-27,0.0,13365.79,13365.79,1.3366
1252,2018-02-28,0.0,13351.24,13351.24,1.3351
1253,2018-03-01,0.0,13418.73,13418.73,1.3419
1254,2018-03-02,0.0,13377.59,13377.59,1.3378
1255,2018-03-05,0.0,13381.91,13381.91,1.3382
1256,2018-03-06,0.0,13362.94,13362.94,1.3363
1257,2018-03-07,0.0,13376.93,13376.93,1.3377
1258,2018-03-08,0.0,13387.07,13387.07,1.3387
1259,2018-03-09,0.0,13446.03,13446.03,1.3446
1260,2018-03-12,0.0,13548.94,13548.94,1.3549
1261,2018-03-13,0.0,13601.95,13601.95,1.3602
1262,2018-03-14,0.0,13539.31,13539.31,1.3539
1263,2018-03-15,0.0,13503.5,13503.5,1.3504
1264,2018-03-16,0.0,13534.0,13534.0,1.3534
1265,2018-03-19,0.0,13549.52,13549.52,1.355
1266,2018-03-20,0.0,13518.28,13518.28,1.3518
1267,2018-03-21,0.0,13524.3,13524.3,1.3524
1268,2018-03-22,0.0,13530.87,13530.87,1.3531
1269,2018-03-23,0.0,13325.04,13325.04,1.3325
1270,2018-03-26,0.0,13433.91,13433.91,1.3434
1271,2018-03-27,0.0,13560.38,13560.38,1.356
1272,2018-03-28,0.0,13513.6,13513.6,1.3514
1273,2018-03-29,0.0,13531.25,13531.25,1.3531
1274,2018-03-30,0.0,13672.12,13672.12,1.3672
1275,2018-04-02,0.0,13785.98,13785.98,1.3786
1276,2018-04-03,0.0,13760.96,13760.96,1.3761
1277,2018-04-04,0.0,13737.38,13737.38,1.3737
1278,2018-04-09,0.0,13752.98,13752.98,1.3753
1279,2018-04-10,0.0,13654.01,13654.01,1.3654
1280,2018-04-11,0.0,13648.49,13648.49,1.3648
1281,2018-04-12,0.0,13619.0,13619.0,1.3619
1282,2018-04-13,0.0,13615.86,13615.86,1.3616
1283,2018-04-16,0.0,13584.74,13584.74,1.3585
1284,2018-04-17,0.0,13547.43,13547.43,1.3547
1285,2018-04-18,0.0,13611.62,13611.62,1.3612
1286,2018-04-19,0.0,13629.69,13629.69,1.363
1287,2018-04-20,0.0,13588.37,13588.37,1.3588
1288,2018-04-23,0.0,13414.79,13414.79,1.3415
1289,2018-04-24,0.0,13558.87,13558.87,1.3559
1290,2018-04-25,0.0,13546.79,13546.79,1.3547
1291,2018-04-26,0.0,13527.92,13527.92,1.3528
1292,2018-04-27,0.0,13523.94,13523.94,1.3524
1293,2018-05-02,0.0,13500.11,13500.11,1.35
1294,2018-05-03,0.0,13624.79,13624.79,1.3625
1295,2018-05-04,0.0,13663.2,13663.2,1.3663
1296,2018-05-07,0.0,13795.21,13795.21,1.3795
1297,2018-05-08,0.0,13908.27,13908.27,1.3908
1298,2018-05-09,0.0,13909.95,13909.95,1.391
1299,2018-05-10,0.0,13943.68,13943.68,1.3944
1300,2018-05-11,0.0,13825.36,13825.36,1.3825
1301,2018-05-14,0.0,13764.61,13764.61,1.3765
1302,2018-05-15,0.0,13781.89,13781.89,1.3782
1303,2018-05-16,0.0,13778.75,13778.75,1.3779
1304,2018-05-17,0.0,13782.81,13782.81,1.3783
1305,2018-05-18,0.0,13807.39,13807.39,1.3807
1306,2018-05-21,0.0,13848.65,13848.65,1.3849
1307,2018-05-22,0.0,13851.66,13851.66,1.3852
1308,2018-05-23,0.0,13810.88,13810.88,1.3811
1309,2018-05-24,0.0,13785.16,13785.16,1.3785
1310,2018-05-25,0.0,13717.81,13717.81,1.3718
1311,2018-05-28,0.0,13615.57,13615.57,1.3616
1312,2018-05-29,0.0,13518.39,13518.39,1.3518
1313,2018-05-30,0.0,13329.22,13329.22,1.3329
1314,2018-05-31,0.0,13385.25,13385.25,1.3385
1315,2018-06-01,0.0,13376.67,13376.67,1.3377
1316,2018-06-04,0.0,13278.64,13278.64,1.3279
1317,2018-06-05,0.0,13380.77,13380.77,1.3381
1318,2018-06-06,0.0,13418.05,13418.05,1.3418
1319,2018-06-07,0.0,13468.22,13468.22,1.3468
1320,2018-06-08,0.0,13373.97,13373.97,1.3374
1321,2018-06-11,0.0,13350.37,13350.37,1.335
1322,2018-06-12,0.0,13392.67,13392.67,1.3393
1323,2018-06-13,0.0,13342.38,13342.38,1.3342
1324,2018-06-14,0.0,13294.55,13294.55,1.3295
1325,2018-06-15,0.0,13180.23,13180.23,1.318
1326,2018-06-19,0.0,12720.76,12720.76,1.2721
1327,2018-06-20,0.0,12740.67,12740.67,1.2741
1328,2018-06-21,0.0,12626.02,12626.02,1.2626
1329,2018-06-22,0.0,12649.78,12649.78,1.265
1330,2018-06-25,0.0,12701.23,12701.23,1.2701
